,TICKER,Sector,Industry,tix_og_adjpx,tix_last_adjpx,cumul_ret
12521,KRYAF,Consumer Staples,Food Products,70.1300837463042,137.018936053172,95.38%
12522,TLTFF,Health Care,Health Crare Equipment & Technology,0.3129,0.1478,-52.76%
12523,DAUGF,Materials,Precious Metals Gold Mining ,0.2146,0.1235,-42.45%
12524,BIOAF,Health Care,Biotechnology Life Sciences,0.89,0.2639,-70.35%
12525,NTDOF,Information Technology,Software,12.2423760746206,60.3830871745804,393.23%
12526,BADFF,Industrials,Construction & Engineering,14.5335310028805,27.6362601053466,90.16%
12527,EKTAF,Health Care,Health Crare Equipment & Technology,4.72511591714118,11.6000522919347,145.50%
12528,HESAF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,301.611627050132,1038.93886815464,244.46%
12529,PSTVY,Financials,Banks,11.3998205200704,9.82007011092209,-13.86%
12530,SSBP,Financials,Banks,9.45,8.0,-15.34%
12531,HSDT,Health Care,Health Crare Equipment & Technology,1470.7,659.049999999999,-55.19%
12532,GBTC,Financials,Diversified Financials,0.628418908796857,32.0,4992.14%
12533,GNHAF,Health Care,Pharmaceuticals,140.253874302559,145.687425643119,3.87%
12534,SLGL,Health Care,Pharmaceuticals,13.64,9.79,-28.23%
12535,MONGF,Materials,Precious Metals Gold Mining ,3.2,0.129,-95.97%
12536,DMGGF,Information Technology,Software,1.2639,0.47943,-62.07%
12537,ARRPY,Industrials,Transportation Air Freight & Marine,20.4978844450707,12.5753876098448,-38.65%
12538,VACNY,Industrials,Industrial Machinery,14.9806870913654,23.1293602794962,54.39%
12539,GLLGF,Information Technology,Software,3.7,3.77,1.89%
12540,LTMCF,Materials,Precious Metals Gold Mining ,0.73,0.170213,-76.68%
12541,WLYYF,Health Care,Health Care Providers (non-HMO),N/A,N/A,nan%
12542,NNXXY,Real Estate,Real Estate,10.7443788434381,8.41262003060686,-21.70%
12543,TRMD,Energy,Coal & Consumable Fuels ,4.68742335752635,4.95667642668593,5.74%
12544,CLNC,Financials,Diversified Financials,11.7747782805509,5.45072701751414,-53.71%
12545,YGTYF,Consumer Discretionary,Hotels Leisure & Consumer Services,17.95,0.035,-99.81%
12546,AUXXF,Materials,Precious Metals Gold Mining ,0.514,0.235,-54.28%
12547,LKKRF,Consumer Discretionary,Specialty Retail,1.2,1.09,-9.17%
12548,WHD,Energy,Oil & Gas Equipment & Services ,19.2344592994458,25.2228888618064,31.13%
12549,VCTR,Financials,Diversified Financials,10.3149722391993,22.4553135904329,117.70%
12550,EOLS,Health Care,Pharmaceuticals,11.5,3.36,-70.78%
12551,ZEPP,Information Technology,Computers Electronics,10.8847402597403,11.4652597402597,5.33%
12552,CDLX,Communication Services,Media,13.37,142.77,967.84%
12553,OOIL,Energy,Oil & Gas Exploration & Production ,0.85,0.022,-97.41%
12554,MDFZF,Health Care,Health Crare Equipment & Technology,0.03,0.00398,-86.73%
12555,SLSDF,Materials,Precious Metals Gold Mining ,0.3198,0.015,-95.31%
12556,NVSGF,Materials,Precious Metals Gold Mining ,0.143,0.1301,-9.02%
12557,HZNFF,Energy,Oil & Gas Exploration & Production ,0.0299553723529044,0.0245634053293816,-18.00%
12558,BREUF,Real Estate,Real Estate,4.67807269985413,8.61998338478793,84.26%
12559,QIPT,Health Care,Health Care Providers (non-HMO),N/A,N/A,nan%
12560,BFCH,Information Technology,Software,0.0117,0.032,173.50%
12561,WCAGY,Information Technology,Internet Software & IT Services,44.99656681386,0.181,-99.60%
12562,BFRA,Health Care,Biotechnology Life Sciences,12.0686609455921,7.22336110782975,-40.15%
12563,MOTS,Health Care,Health Crare Equipment & Technology,1314.0,284.4,-78.36%
12564,CRSM,Industrials,Road & Rail,0.045,0.00835,-81.44%
12565,FAMI,Consumer Staples,Food Products,1236.0,240.0,-80.58%
12566,MGPHF,Materials,Precious Metals Gold Mining ,0.246,0.3715,51.02%
12567,GRPAQ,Industrials,Airlines,N/A,N/A,nan%
12568,SNPTF,Information Technology,Computers Electronics,2.06479519487439,19.7935239010946,858.62%
12569,GREEF,Real Estate,Real Estate,1.67,2.14,28.14%
12570,YGTFF,Materials,Precious Metals Gold Mining ,0.205,0.2563,25.02%
12571,BWB,Financials,Banks,12.62,12.49,-1.03%
12572,RCUS,Health Care,Biotechnology Life Sciences,17.0,25.96,52.71%
12573,ANTOF,Consumer Discretionary,Homebuilding,18.85,18.4,-2.39%
12574,ZDGGF,Information Technology,Software,1.25,0.71,-43.20%
12575,RQHTF,Health Care,Health Crare Equipment & Technology,0.139,0.4016,188.92%
12576,FNCTF,Communication Services,Diversified Telecommunication Services,6.65447663032797,6.8807710170512,3.40%
12577,MLYF,Materials,Precious Metals Gold Mining ,0.04,0.086,115.00%
12578,ROIUF,Information Technology,Software,0.256,0.71365,178.77%
12579,PSYTF,Energy,Oil & Gas Equipment & Services ,10.223523921097,5.75720141677578,-43.69%
12580,HDRPF,Health Care,Pharmaceuticals,0.64,0.165,-74.22%
12581,LFDEF,Industrials,Commercial & Professional Services,1.1,0.0473,-95.70%
12582,NTCXF,Information Technology,Semiconductor Equipment,0.3,0.0049,-98.37%
12583,JAPAF,Consumer Staples,Beverages Tobacco,3.20606677014584,17.4743844883369,445.04%
12584,HLMAF,Information Technology,Computers Electronics,12.2395883463303,33.041136118817,169.95%
12585,ELKMF,Materials,Precious Metals Gold Mining ,0.307417470910159,0.956409909498272,211.11%
12586,SBGSF,Industrials,Electrical Equipment,37.2704809408566,113.121570954655,203.52%
12587,CRON,Health Care,Pharmaceuticals,0.165,6.94,4106.06%
12588,KSRYY,Consumer Staples,Household & Personal Products,17.0426051004721,34.3518661649575,101.56%
12589,RFL,Real Estate,Real Estate,12.79,23.32,82.33%
12590,NRVTF,Materials,Precious Metals Gold Mining ,0.059,0.4026,582.37%
12591,CHKKF,Materials,Precious Metals Gold Mining ,0.6479,0.47085,-27.33%
12592,EVBC,Information Technology,Software,0.75,0.0003,-99.96%
12593,BTAI,Health Care,Biotechnology Life Sciences,11.03,46.2,318.86%
12594,NODC,Financials,Diversified Financials,1.0,0.04,-96.00%
12595,ATTBF,Health Care,Pharmaceuticals,0.0465,0.0125,-73.12%
12596,AWLCF,Energy,Oil & Gas Drilling,2.32702088715837,0.45,-80.66%
12597,LAZY,Consumer Discretionary,Specialty Retail,N/A,N/A,nan%
12598,GPFT,Health Care,Pharmaceuticals,0.0001,0.085,84900.00%
12599,BTBT,Information Technology,Software,4.62,21.91,374.24%
12600,IMBBF,Consumer Staples,Beverages Tobacco,23.8738751870974,12.9723719603223,-45.66%
12601,FDVA,Financials,Banks,8.25,9.1,10.30%
12602,IZNN,Information Technology,Computers Electronics,0.016,0.004,-75.00%
12603,SBKK,Financials,Banks,7.33974358974359,10.0407692307692,36.80%
12604,PTLF,Health Care,Pharmaceuticals,0.03,0.0017,-94.33%
12605,LSYN,Information Technology,Internet Software & IT Services,0.2501,5.44,2075.13%
12606,ABCAF,Materials,Construction Materials ,0.19,0.1006,-47.05%
12607,AVACF,Energy,Coal & Consumable Fuels ,6.48952838570613,3.00490559747197,-53.70%
12608,NESRF,Materials,Precious Metals Gold Mining ,1.78939228721334,9.28189896675025,418.72%
12609,NSPDF,Consumer Staples,Food Products,0.2078,0.0434,-79.11%
12610,WSPOF,Industrials,Construction & Engineering,38.6318134487258,92.4479846206612,139.31%
12611,MMJFF,Health Care,Pharmaceuticals,0.3,0.636000000000001,112.00%
12612,LRLCF,Consumer Staples,Household & Personal Products,127.125501961156,328.078666918727,158.07%
12613,ZS,Information Technology,Software,33.0,199.71,505.18%
12614,AIHS,Financials,Diversified Financials,56.5,10.7,-81.06%
12615,FANUF,Industrials,Industrial Machinery,34.528,47.876,38.66%
12616,IPMLF,Materials,Precious Metals Gold Mining ,4.7,4.02797,-14.30%
12617,ATGFF,Utilities,Gas Utilities,13.8426193709922,12.8406911797091,-7.24%
12618,PKTEF,Industrials,Commercial & Professional Services,0.269,0.508,88.85%
12619,GMPXF,Financials,Diversified Financials,2.51032539916272,1.3698,-45.43%
12620,IPPLF,Energy,Coal & Consumable Fuels ,11.2075234416473,9.20389628628199,-17.88%
12621,DASTF,Information Technology,Software,15.4142948828945,38.9163961762059,152.47%
12622,TTMZF,Information Technology,Software,0.1015,0.0927,-8.67%
12623,ALTPF,Materials,Precious Metals Gold Mining ,0.1556,0.25357,62.96%
12624,DACHF,Materials,Chemicals,11.7345568289986,6.66510081170404,-43.20%
12625,ANTGF,Energy,Oil & Gas Exploration & Production ,6.18,0.1216,-98.03%
12626,NZEOF,Energy,Oil & Gas Exploration & Production ,0.5347,0.49235,-7.92%
12627,AZZTF,Materials,Precious Metals Gold Mining ,0.21,0.2784,32.57%
12628,LRDC,Energy,Oil & Gas Equipment & Services ,0.219,0.017,-92.24%
12629,CBSC,Health Care,Pharmaceuticals,0.018,1.37,7511.11%
12630,CBBI,Financials,Banks,14.471189954043,7.38240415046832,-48.99%
12631,FBVA,Financials,Banks,9.10041989332802,12.5054625902903,37.42%
12632,CNBB,Financials,Banks,19.8578842183406,31.5837910753086,59.05%
12633,NXEN,Health Care,Pharmaceuticals,2.25,0.0894,-96.03%
12634,NVGI,Information Technology,Software,1100.0,5.75,-99.48%
12635,SPOT,Communication Services,Media,149.01,314.66,111.17%
12636,SVVB,Financials,Banks,1.95,8.0,310.26%
12637,APPB,Health Care,Pharmaceuticals,2.0,0.04,-98.00%
12638,BHTG,Industrials,Commercial & Professional Services,N/A,N/A,nan%
12639,HLYK,Health Care,Health Crare Equipment & Technology,0.35,0.1127,-67.80%
12640,ULNV,Consumer Discretionary,Internet & Catalog Retail,0.8,1.5,87.50%
12641,HLTY,Consumer Discretionary,Restaurants,0.55,0.1,-81.82%
12642,PAOG,Health Care,Health Care Providers (non-HMO),0.012,0.0022,-81.67%
12643,DGCRF,Health Care,Biotechnology Life Sciences,0.0319086651053864,0.0001,-99.69%
12644,VINO,Consumer Discretionary,Industrial Conglomerates,4500.0,8609.4,91.32%
12645,CCSB,Financials,Banks,N/A,N/A,nan%
12646,ADVV,Consumer Discretionary,Internet & Catalog Retail,1.0,1.1,10.00%
12647,MVVYF,Information Technology,Internet Software & IT Services,0.1012,0.0622,-38.54%
12648,DBX,Information Technology,Software,28.48,22.19,-22.09%
12649,STG,Consumer Discretionary,Hotels Leisure & Consumer Services,123.605537720706,12.1378410914928,-90.18%
12650,SPGX,Industrials,Commercial & Professional Services,3.6,0.23,-93.61%
12651,RDVT,Industrials,Commercial & Professional Services,46.4,26.11,-43.73%
12652,ENZC,Energy,Coal & Consumable Fuels ,0.0148,0.0785,430.41%
12653,GHG,Consumer Discretionary,Hotels Leisure & Consumer Services,10.5628906393771,11.4068649885584,7.99%
12654,FIXX,Health Care,Biotechnology Life Sciences,N/A,N/A,nan%
12655,OPBK,Financials,Banks,5.34550704130432,6.77440880514198,26.73%
12656,BILI,Information Technology,Software,11.24,85.72,662.63%
12657,ONE,Consumer Discretionary,Hotels Leisure & Consumer Services,3.25,5.15,58.46%
12658,IEA,Industrials,Construction & Engineering,8.71,16.57,90.24%
12659,COGT,Health Care,Biotechnology Life Sciences,44.44,11.23,-74.73%
12660,IQ,Communication Services,Media,15.55,17.48,12.41%
12661,GNPX,Health Care,Biotechnology Life Sciences,188.0,166.0,-11.70%
12662,USLG,Industrials,Electrical Equipment,1.14451586149699,0.212,-81.48%
12663,KROS,Health Care,Biotechnology Life Sciences,20.08,70.54,251.29%
12664,ITXXF,Materials,Chemicals,0.011,0.035,218.18%
12665,FLGZY,Industrials,Transportation Air Freight & Marine,4.42201147586766,6.95845706298123,57.36%
12666,GOTRF,Materials,Precious Metals Gold Mining ,0.2103,0.355,68.81%
12667,MNMD,Health Care,Pharmaceuticals,N/A,N/A,nan%
12668,MSGE,Communication Services,Media,N/A,N/A,nan%
12669,NCLTY,Consumer Discretionary,Specialty Retail,13.4379115192975,21.0825900724979,56.89%
12670,AVCT,Information Technology,Internet Software & IT Services,145.35,108.0,-25.70%
12671,BWMX,Consumer Discretionary,Internet & Catalog Retail,6.74912236341333,26.8556007108308,297.91%
12672,BRAXF,Health Care,Pharmaceuticals,0.4,0.617,54.25%
12673,GRUB,Consumer Discretionary,Internet & Catalog Retail,23.62,74.27,214.44%
12674,CARR,Industrials,Building Products,11.3946122264053,36.1483321088826,217.24%
12675,IGIC,Financials,Insurance Brokers & Reinsurance,7.37896992161956,7.26096066000542,-1.60%
12676,ARNC,Materials,Aluminum Steel,6.92,29.8,330.64%
12677,SIGY,Materials,Precious Metals Gold Mining ,40.0,51.2,28.00%
12678,OTIS,Industrials,Industrial Machinery,42.810167330506,64.5517409342405,50.79%
12679,BIPC,Utilities,Gas Utilities,18.2985247005752,42.6307254641042,132.97%
12680,WIMI,Communication Services,Media,5.5,5.76,4.73%
12681,METX,Consumer Discretionary,Hotels Leisure & Consumer Services,14034.0,1200.0,-91.45%
12682,AMEFF,Communication Services,Media,N/A,N/A,nan%
12683,TSHMY,Industrials,Industrial Machinery,21.68,11.64,-46.31%
12684,LDSN,Consumer Discretionary,Household Durables (non-Homebuilding),0.13,1.75,1246.15%
12685,ZNTL,Health Care,Biotechnology Life Sciences,23.2,51.94,123.88%
12686,ITMZF,Information Technology,Internet Software & IT Services,0.0283,0.17,500.71%
12687,SKPGF,Utilities,Multi-Utilities Water Utilities Power,0.92,1.15911,25.99%
12688,YSHOF,Industrials,Industrial Machinery,4.05,3.95,-2.47%
12689,PIAHY,Health Care,Health Crare Equipment & Technology,22.95,23.1,0.65%
12690,GDMK,Consumer Staples,Food Products,2.15,0.585,-72.79%
12691,NARI,Health Care,Health Crare Equipment & Technology,42.51,87.29,105.34%
12692,CLRMF,Materials,Precious Metals Gold Mining ,0.3392,0.2944,-13.21%
12693,CRKM,Information Technology,Software,0.76,5.5,623.68%
12694,FHTF,Information Technology,Internet Software & IT Services,0.05,1.2,2300.00%
12695,NSRXD,Materials,Precious Metals Gold Mining ,N/A,N/A,nan%
12696,WMG,Communication Services,Media,28.0936826668731,35.7279079086551,27.17%
12697,ASSF,Health Care,Health Care Providers (non-HMO),0.1,2.0,1900.00%
12698,PLRX,Health Care,Pharmaceuticals,21.3,22.72,6.67%
12699,NUZE,Consumer Staples,Food Products,9.44999999999999,371.0,3825.93%
12700,JDVB,Financials,Banks,40.8404399012869,43.7299117669019,7.08%
12701,OBTX,Information Technology,Software,0.5,2.9,480.00%
12702,WFRD,Energy,Oil & Gas Equipment & Services ,N/A,N/A,nan%
12703,ORIC,Health Care,Biotechnology Life Sciences,25.77,33.85,31.35%
12704,FSXLF,Materials,Precious Metals Gold Mining ,1.1913,1.69,41.86%
12705,DKNG,Consumer Discretionary,Hotels Leisure & Consumer Services,9.8,46.56,375.10%
12706,LYRA,Health Care,Pharmaceuticals,18.56,11.4,-38.58%
12707,WRHLF,Financials,Diversified Financials,0.115,0.0205,-82.17%
12708,CNTRF,Consumer Staples,Household & Personal Products,0.4143,0.4376,5.62%
12709,GAN,Consumer Discretionary,Hotels Leisure & Consumer Services,13.25,20.28,53.06%
12710,KC,Information Technology,Internet Software & IT Services,23.84,43.55,82.68%
12711,BTIM,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,1.25,1.29,3.20%
12712,CLEU,Consumer Discretionary,Hotels Leisure & Consumer Services,73.5,57.9,-21.22%
12713,AYLA,Health Care,Biotechnology Life Sciences,15.03,11.0001,-26.81%
12714,SJ,Communication Services,Media,9.79,8.6601,-11.54%
12715,DOCKF,Materials,Precious Metals Gold Mining ,1.378,0.7648,-44.50%
12716,AAZZF,Industrials,Aerospace & Defense ,N/A,N/A,nan%
12717,VLEOF,Information Technology,Software,N/A,N/A,nan%
12718,ADCT,Health Care,Biotechnology Life Sciences,29.65,32.01,7.96%
12719,NEOV,Industrials,Electrical Equipment,1.29,4.36,237.98%
12720,ROKK,Information Technology,Software,200.0,0.51,-99.74%
12721,SLQT,Financials,Insurance Brokers & Reinsurance,27.0,20.75,-23.15%
12722,SLVTF,Materials,Precious Metals Gold Mining ,0.2599,0.4538,74.61%
12723,NDENF,Materials,Precious Metals Gold Mining ,0.848,0.6216,-26.70%
12724,AZEK,Industrials,Building Products,27.15,38.45,41.62%
12725,ADLDY,Materials,Construction Materials ,18.1661429625032,8.43236539511111,-53.58%
12726,LPRO,Financials,Diversified Financials,9.65,34.96,262.28%
12727,LWSCF,Health Care,Health Care Providers (non-HMO),6.62320561303695,8.64279062281279,30.49%
12728,CWYUF,Real Estate,Real Estate,0.770799095206051,0.900386799124976,16.81%
12729,FVVSF,Materials,Precious Metals Gold Mining ,0.2175,0.0255,-88.28%
12730,RPRX,Health Care,Pharmaceuticals,41.3057694707461,46.8010227052132,13.30%
12731,DREUF,Real Estate,Real Estate,2.89875555637327,8.64677461766871,198.29%
12732,PPRQF,Real Estate,Real Estate,5.22767345479708,8.59617622120011,64.44%
12733,ZI,Information Technology,Internet Software & IT Services,34.0,48.23,41.85%
12734,NKLA,Industrials,Construction & Farm Machinery,9.58,15.26,59.29%
12735,CALT,Health Care,Pharmaceuticals,19.6,33.62,71.53%
12736,RWBYF,Financials,Diversified Financials,0.8,0.59826,-25.22%
12737,AMTI,Health Care,Biotechnology Life Sciences,17.98,30.77,71.13%
12738,DADA,Consumer Discretionary,Internet & Catalog Retail,15.99,36.5,128.27%
12739,LEGN,Health Care,Biotechnology Life Sciences,37.0,28.16,-23.89%
12740,FOUR,Information Technology,Internet Software & IT Services,33.54,75.4,124.81%
12741,VRM,Consumer Discretionary,Specialty Retail,3832.0,3277.6,-14.47%
12742,FDVRF,Industrials,Road & Rail,3.2759,12.7405,288.92%
12743,CNOBF,Materials,Precious Metals Gold Mining ,0.1709,0.6008,251.55%
12744,APLIF,Health Care,Pharmaceuticals,1.3279,0.94362,-28.94%
12745,TFC.PRO,Financials,Banks,N/A,N/A,nan%
12746,GLIOF,Materials,Precious Metals Gold Mining ,4.279,2.705,-36.78%
12747,UCL,Communication Services,Wireless Telecommunication Services,17.24,10.54,-38.86%
12748,SOBR,Information Technology,Computers Electronics,0.3,8.85000000000001,2850.00%
12749,CRKN,Materials,Chemicals,162.0,77.9999999999998,-51.85%
12750,LTRN,Health Care,Biotechnology Life Sciences,14.95,19.25,28.76%
12751,BNR,Health Care,Biotechnology Life Sciences,24.63,23.1,-6.21%
12752,PCVX,Health Care,Biotechnology Life Sciences,26.15,26.57,1.61%
12753,RNA,Health Care,Biotechnology Life Sciences,28.5,25.52,-10.46%
12754,GBIO,Health Care,Biotechnology Life Sciences,24.69,28.35,14.82%
12755,IMTX,Health Care,Biotechnology Life Sciences,15.05,10.79,-28.31%
12756,TCNGF,Real Estate,Real Estate,7.68580400644438,8.52337894225061,10.90%
12757,CWSRF,Health Care,Health Care Providers (non-HMO),6.84981583406625,8.03357602591802,17.28%
12758,LGHL,Financials,Diversified Financials,380.5,96.5,-74.64%
12759,NQMIY,Materials,Precious Metals Gold Mining ,11.0,13.8,25.45%
12760,RPTX,Health Care,Biotechnology Life Sciences,30.8,34.3,11.36%
12761,PROG,Health Care,Health Care Providers (non-HMO),328.0,132.75,-59.53%
12762,GTH,Health Care,Biotechnology Life Sciences,48.0,42.0,-12.50%
12763,FMTX,Health Care,Biotechnology Life Sciences,39.0,34.9,-10.51%
12764,MAKAF,Materials,Precious Metals Gold Mining ,0.6255,0.4536,-27.48%
12765,VLNCF,Health Care,Pharmaceuticals,N/A,N/A,nan%
12766,JNCCF,Materials,Precious Metals Gold Mining ,2.0,3.66666666666667,83.33%
12767,FUNFF,Consumer Discretionary,Hotels Leisure & Consumer Services,0.329,0.88,167.48%
12768,ACI,Consumer Staples,Food & Stapes Retailing,10.7788700107151,12.3475922128912,14.55%
12769,API,Information Technology,Software,50.5,39.56,-21.66%
12770,AKUS,Health Care,Biotechnology Life Sciences,22.0,19.83,-9.86%
12771,FUSN,Health Care,Biotechnology Life Sciences,17.0,11.75,-30.88%
12772,EBON,Information Technology,Computers Electronics,150.0,182.1,21.40%
12773,PYPD,Health Care,Pharmaceuticals,570.000000000001,297.0,-47.89%
12774,LHIL,Industrials,Commercial & Professional Services,0.51,3.5,586.27%
12775,CISO,Information Technology,Software,30.0,30.75,2.50%
12776,DNB,Industrials,Commercial & Professional Services,24.5856406142209,24.1492091240277,-1.78%
12777,ADTX,Health Care,Biotechnology Life Sciences,10120.0,4160.0,-58.89%
12778,PONB,Financials,Banks,20.5,24.25,18.29%
12779,ACCD,Health Care,Health Care Providers (non-HMO),29.7,43.5,46.46%
